"","Drone2_1","Drone2_2","Drone2_3","Drone2_4","Drone2_5","Drone2_6","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen2_1","Queen2_2","Queen2_3","Queen2_4","Queen2_5","Queen2_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker2_1","Worker2_2","Worker2_3","Worker2_4","Worker2_5","Worker2_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"LOC412764",12.3561768305164,12.586370695114,12.5360043172885,12.3578268822108,12.3009244909763,12.0230612497353,12.6163190969769,12.2946207488916,11.7829982089204,11.9469062744564,11.9571020415623,11.6768386064742,11.2306209331299,10.7481928495895,10.3026389237876,10.6635581042173,11.0967151544885,10.5887146355823,12.9492795790766,12.3465137331656,12.9051989459628,11.9509203520301,12.0206327616577,11.9876193119243,12.8566200536768,12.5459297690855,11.9801395776392,11.977995368613,12.4903495057393,12.6054795180617,12.3063465536885,12.5220910688871,12.0844762374539,11.6803595235137,11.5092801680879,11.3269911749008
"LOC726393",6.4262647547021,6.4594316186373,5.85798099512757,6.3037807481771,6.64385618977472,5.61470984411521,6.85798099512757,7.01122725542325,6.18982455888002,6.8073549220576,7.08746284125034,7.01122725542325,5.90689059560852,5.97727992349992,5.49185309632967,5.83289001416474,6.4594316186373,6.35755200461808,6.39231742277876,6.02236781302845,7.03342300153745,6.5077946401987,6.24792751344359,5.6724253419715,6.20945336562895,5.83289001416474,5.6724253419715,6.22881869049588,6.20945336562895,6.2667865406949,6.9188632372746,6.90689059560852,6.58496250072116,6.93073733756289,6.71424551766612,7.15987133677839
"Grd",8.14465824283188,8.13442632022093,8.00562454919388,8.2807707701306,8.36632221424582,7.73470962022584,8.18487534290828,8.07146236255662,7.59245703726808,8.04439411935845,8.02790599656988,7.16992500144231,7.91288933622996,7.97727992349992,7.97727992349992,7.29462074889163,8.2667865406949,8.36632221424582,7.13955135239879,6.96578428466209,7.59991284218713,6.78135971352466,6.68650052718322,7.33091687811462,9.62205181945638,10.1433832139898,9.9614496943982,10.1935253605012,9.23840473932508,9.70390357344466,6.33985000288462,6.6724253419715,5.90689059560852,7.19967234483636,6.70043971814109,6.24792751344359
"LOC725622",8.45121111183233,9.87344411251538,9.38586240064146,9.58308276750293,9.75988818322183,11.1959872980285,9.60733031374961,10.1059085085712,8.01680828768655,9.55458885167764,9.9188632372746,9.97010589061218,10.1098306542788,9.44708322620965,9.4093909361377,9.63117705570398,9.30149619498255,9.54109661534952,4.39231742277876,6.12928301694497,3.16992500144231,3.70043971814109,4.52356195605701,4.08746284125034,8.79116288855502,10.1749256825007,8.85798099512757,8.5077946401987,8.70735913208088,7.83289001416474,4.58496250072116,4.70043971814109,5.16992500144231,4.90689059560852,5.4262647547021,5.83289001416474
"LOC724654",6.56985560833095,5.85798099512757,6.08746284125034,5.88264304936184,6.14974711950468,6.71424551766612,6.06608919045777,5.12928301694497,5.28540221886225,5.24792751344359,4.52356195605701,6,6.59991284218713,7.01122725542325,6.18982455888002,6.4757334309664,6.2667865406949,7.02236781302845,6.18982455888002,6.82017896241519,6.88264304936184,6.10852445677817,6.89481776330794,6.59991284218713,6.02236781302845,5.58496250072116,5.95419631038687,5.85798099512757,5.8073549220576,6.12928301694497,9.13955135239879,9.78790255939143,9.06069593168755,7.73470962022584,7.11894107272351,8.01122725542325
"LOC113219319",5.52356195605701,5.20945336562895,5.28540221886225,5.78135971352466,5.7279204545632,5.75488750216347,4.64385618977472,5.08746284125034,5.32192809488736,5.6724253419715,5,5.78135971352466,5.85798099512757,5.90689059560852,5.4594316186373,5.49185309632967,5.75488750216347,6.12928301694497,4.58496250072116,4.85798099512757,4.85798099512757,4.8073549220576,4.08746284125034,4.70043971814109,6.28540221886225,5.64385618977472,6.4594316186373,7.05528243550119,5.7279204545632,6.24792751344359,5.12928301694497,5.12928301694497,5.28540221886225,3.8073549220576,3.58496250072116,3.32192809488736
"LOC409667",10.5526690975143,11.0175044011094,10.616548843779,10.2573878426927,10.8008998999203,10.2324209271761,10.6662240028032,10.6137894644726,10.4625022725973,10.319672120947,10.5077946401987,10.5660540381711,9.68999797141945,9.62935662007961,9.76155123244448,9.36632221424582,9.7944158663501,9.94104760634058,11.0334230015375,11.4481163054095,11.6193029554157,10.6794800995054,10.9893944998447,11.1848753429083,10.3297963382207,10.5887146355823,10.12153351734,9.84549005094438,9.95710204156229,10.1163439612375,9.82495874052852,10.2761244052742,9.9957671508778,9.84235034341381,9.82654848729091,10.0741414627525
"LOC107965749",8.74146698640115,8.82336724004623,8.30833903013941,8.85798099512757,9.01122725542325,8.41362792902417,8.876516946565,8.98584193700334,8.52356195605701,9.17242750864548,9.22641219278879,9.32867492732795,8.06069593168755,7.73470962022584,7.90689059560852,8.35755200461808,8.48784003382305,8.37068740680722,8.06608919045777,7.8008998999203,8.2240016741981,8.09803208296053,8.5274770060604,8.4757334309664,8.13442632022093,8.4757334309664,8.29001884693262,8.33539035469392,8.17990909001493,7.99435343685886,8.6582114827518,9.23122118071119,8.83605035505807,8.79116288855502,8.7944158663501,8.92777796208234
"LOC102653850",6.04439411935845,5.52356195605701,5.39231742277876,5.49185309632967,5.93073733756289,5.49185309632967,6.08746284125034,5.35755200461808,5.4594316186373,5.83289001416474,5.75488750216347,6.14974711950468,5.4262647547021,5.04439411935845,5.32192809488736,5.49185309632967,5.4262647547021,5.6724253419715,5.95419631038687,5.04439411935845,5.78135971352466,5.4594316186373,5.4262647547021,5.8073549220576,5.90689059560852,6.02236781302845,5.97727992349992,4.8073549220576,6.12928301694497,5.83289001416474,6.58496250072116,7.19967234483636,6.39231742277876,7.18982455888002,6.71424551766612,6.74146698640115
"LOC413560",8.56605403817109,10.1649069266757,8.73470962022584,9.45327063401062,9.91288933622996,10.6768386064742,9.62021982550749,10.5536292939164,8.33985000288462,9.63117705570398,10.5018371849023,9.77478705960117,9.868822554775,9.19475685442225,9.39874369193819,9.37721053038855,9.07146236255662,9.6724253419715,5.95419631038687,6.52356195605701,6,6.16992500144231,5.32192809488736,5.64385618977472,7.96000193206808,10.1811522568656,8.56224242422107,7.99435343685886,8.19475685442225,6.82017896241519,6.59991284218713,7.05528243550119,7.04439411935845,6.98868468677217,6.97727992349992,7.13955135239879
"LOC408562",12.5473765634981,12.2288186904959,12.6409227351735,12.8113746935099,12.5840229402575,12.4212759052906,12.3003525603282,11.4455322190283,11.4257404243162,11.5989829710361,11.5736471874933,11.3890935219045,12.0778171208959,11.7756102807595,11.8692082505508,11.8470573460913,12.3925857562755,12.2170489135563,10.2312211807112,9.63117705570398,9.87344411251538,9.97297978606629,9.81698362325538,9.98441845880114,11.9527412471865,12.1851851668203,11.7648715907361,10.427312844135,11.8849336479498,11.4382720561248,10.0498485494506,10.0056245491939,9.83130724380205,10.9336906549522,10.8579809951276,10.8665062122262
"LOC410140",9.05528243550119,9.24555270625568,9.19229281447077,9.09539702279256,9.4797802640291,9.18982455888002,9.42836017270429,8.92777796208234,9.06608919045777,9.05528243550119,9.4262647547021,9.29462074889163,7.98299357469431,7.33985000288462,7.62205181945638,7.65105169117893,8.14974711950468,7.90689059560852,9.07681559705083,8.65463602852797,9.03342300153745,8.31741261376487,8.97154355395077,9.04439411935845,8.99435343685886,8.7944158663501,8.37937836707126,8.37937836707126,8.6724253419715,8.51963625284321,6.70043971814109,7.05528243550119,7.12928301694497,7.467605550083,7.63662462054365,7.85798099512757
"LOC413500",6.75488750216347,6.37503943134692,6.53915881110803,6.58496250072116,6.59991284218713,6.95419631038687,6,4.24792751344359,5.32192809488736,5.49185309632967,5.08746284125034,5.16992500144231,5.83289001416474,4.95419631038687,5.55458885167764,5.4594316186373,5.16992500144231,4.95419631038687,5.24792751344359,5.28540221886225,4.75488750216347,4.39231742277876,5.12928301694497,4.85798099512757,6.32192809488736,6.37503943134692,5.20945336562895,4.8073549220576,5.8073549220576,5.28540221886225,4.24792751344359,3.90689059560852,5.04439411935845,5.08746284125034,4.4594316186373,5.16992500144231
"LOC102654496",7.876516946565,8.54303182025524,7.86418614465428,7.93073733756289,8.4797802640291,7.97727992349992,8.75822321472672,8.95128471496697,8.93369065495223,9.06069593168755,9.22158712126481,9.44294349584873,7.45121111183233,7.53915881110803,7.07681559705083,5.90689059560852,7.11894107272351,7.17990909001493,9.32418054661874,8.93369065495223,9.77807712953536,9.18487534290828,9.35093918154643,9.7944158663501,8.2045711442492,7.876516946565,8.00562454919388,8.14465824283188,7.91288933622996,8.08746284125034,9.10852445677817,9.27379559921426,9.29920801838728,8.70043971814109,9.05528243550119,9.33091687811462
"LOC408494",9.18487534290828,11.8419573990995,11.9571020415623,10.1699250014423,11.4491486453754,11.6657800283295,8.43879185257826,11.9947069952581,10.0140204703149,8.38370429247405,12.6908710092923,8.00562454919388,12.5095276074232,12.0761475280225,11.2784494582205,10.9886846867722,11.4691330198296,11.5415806599912,10.769011321097,7.08746284125034,7.24792751344359,9.51569983828404,8.56985560833095,9.35755200461808,11.7772553151919,11.9936460600166,10.7338627196785,11.1124395067816,10.7185328760692,11.9233274854192,6.39231742277876,6.89481776330794,6.4262647547021,6.55458885167764,5.88264304936184,6.18982455888002
"LOC551597",8.14974711950468,7.96000193206808,7.34872815423108,8.52356195605701,8.40087943628218,7.21916852046216,9.21431912080077,8.97441458980553,8.26209484537018,9.283088353024,9.14974711950468,9.33985000288462,6.90689059560852,7.09803208296053,7.64385618977472,8.02236781302845,7.72109918870718,7.79441586635011,7.71424551766612,8.82972273508606,8.65463602852797,7.72109918870718,7.96578428466209,7.99435343685886,6.94251450533924,7.25738784269265,7.32192809488736,7.20945336562895,6.97727992349992,6.68650052718322,7.21916852046216,7.58496250072116,7.78790255939143,7.4178525148859,7.7279204545632,7.74819284958946
"LOC411145",7.35755200461808,7.9188632372746,7.82017896241519,7.94251450533924,7.98868468677217,7.70043971814109,7.66533591718518,7.83920378809694,7.44294349584873,7.69348695749933,8.2240016741981,8.17990909001493,7.51569983828404,7.57742882803575,7.467605550083,7.64385618977472,7.72109918870718,8.08746284125034,7.82017896241519,8.28540221886225,8.64385618977473,8.12412131182919,7.876516946565,8.04984854945056,7.67948009950545,7.90689059560852,7.91288933622996,7.93073733756289,7.82017896241519,7.76818432477693,8.2240016741981,7.99435343685886,8.03342300153745,8.29001884693262,8.09275714091985,8.01122725542325
"LOC102654051",6.12928301694497,6.4262647547021,6.5077946401987,6.4757334309664,6.52356195605701,6.28540221886225,6.22881869049588,5.90689059560852,5.83289001416474,5.70043971814109,6.8073549220576,5.90689059560852,6.4757334309664,6.16992500144231,4.75488750216347,5.55458885167764,5.90689059560852,5.70043971814109,4.75488750216347,5.35755200461808,5.35755200461808,5,3.70043971814109,4.95419631038687,6.35755200461808,6.2667865406949,5.16992500144231,5,6.08746284125034,5.83289001416474,8.85174904141606,8.84862294042934,8.43045255166553,8.54303182025524,8.32192809488736,8.84235034341381
"LOC552414",6.04439411935845,5.75488750216347,6.58496250072116,6.68650052718322,6.79441586635011,6.49185309632967,5.70043971814109,4.4594316186373,5.4262647547021,4.95419631038687,4.85798099512757,5.35755200461808,5.6724253419715,5.58496250072116,5.4594316186373,5.6724253419715,5.90689059560852,6.33985000288462,4.8073549220576,4,4.24792751344359,4.39231742277876,5.16992500144231,4.4594316186373,6.6724253419715,6.39231742277876,6.2667865406949,5.61470984411521,6.44294349584873,6.3037807481771,4.24792751344359,4.70043971814109,4.85798099512757,5.16992500144231,5.16992500144231,5
"LOC100578899",10.9188632372746,10.6284455401372,10.9166259222112,11.2008986050384,11.2620948453702,11.0014081943928,10.0980320829605,9.36632221424582,9.60362634498619,9.71596199025514,9.63299519714296,9.39874369193819,10.3998119593257,9.70735913208088,9.4241662888181,9.71938882094208,10.0347989625773,9.99717948093762,9.29920801838728,9.67065624911844,9.13442632022093,9.03617361255349,9.25974326369078,9.06339508128851,10.4512111118323,10.6803595235137,9.89481776330794,9.11894107272351,10.642051692928,10.1910592145317,8.4797802640291,8.48784003382305,8.55074678538324,9.84077792359505,9.68825030913318,9.46147944728616
"A4",11.0967151544885,11.298062567719,10.8360503550581,11.2871351860867,11.5454471816781,10.6978363579624,12.3578268822108,12.9600019320681,12.1636496760158,12.5634346357102,12.9298131846641,13.1730524577741,10.9461752407236,10.9520131648895,10.6073303137496,10.7623820387104,11.2784494582205,10.9106427304696,13.729302091969,14.5685499481612,14.3815429511846,13.8457840485083,14.3808668674565,14.7026597075704,10.9016211583461,11.1711767976518,10.7557221536423,11.1446582428319,11.1111356702347,10.9344280406268,13.5802585674998,14.2015879186378,13.8411711892485,12.9509203520301,13.0949024127514,13.8057438721516
"LOC725305",8.51569983828404,9.03617361255349,9.29001884693262,8.25266543245025,8.76818432477693,8.53138146051631,8.73809225962049,9.84549005094438,9.00562454919388,8.18982455888002,9.49385544924082,9.36632221424582,9.25502856981873,8.92184093707449,8.36632221424582,8.83289001416474,9.22881869049588,8.876516946565,11.0714623625566,10.0647427647503,11.2502984179063,10.8872206154684,10.3912435894274,10.3128829552844,9.92035285541508,9.34651373316563,8.98013957763916,9.14465824283188,9.53138146051631,9.5980525001616,10.8233672400462,10.7632123668144,10.0874628412503,9.97871045910636,9.37286506011259,9.7279204545632
"LOC107964828",4.24792751344359,3.58496250072116,3.4594316186373,3.16992500144231,3.4594316186373,3,3.4594316186373,4,4,3.4594316186373,3.58496250072116,3.90689059560852,3,3.90689059560852,3.32192809488736,3,1.58496250072116,2.8073549220576,3.16992500144231,3,3.16992500144231,3.4594316186373,3,2.58496250072116,3.16992500144231,2.8073549220576,2.32192809488736,2.32192809488736,1.58496250072116,3.8073549220576,3.4594316186373,3.16992500144231,3.8073549220576,3,4.08746284125034,3.32192809488736
"LOC724429",3.4594316186373,2.8073549220576,3.90689059560852,4,4.08746284125034,3.70043971814109,3.58496250072116,3.4594316186373,2.8073549220576,2.58496250072116,2.8073549220576,3.16992500144231,3.8073549220576,3.58496250072116,3.70043971814109,2.8073549220576,4.08746284125034,3.4594316186373,5.24792751344359,5.7279204545632,6.56985560833095,4.4594316186373,5.88264304936184,7.82654848729092,2.8073549220576,3.16992500144231,3.90689059560852,3.70043971814109,3.32192809488736,3.70043971814109,2.8073549220576,3.16992500144231,3.16992500144231,3.16992500144231,2.32192809488736,3.16992500144231
"LOC102654405",12.4167975276061,12.9498267107591,11.5521887595571,12.0010562746348,12.8651532929381,10.0306671362469,14.8158335673608,14.9005366556251,15.1939488051163,14.8873158271524,15.0434972794658,15.6915527027195,12.6515002206527,13.0227145730448,12.6094096247618,11.6856248397264,13.2541428468557,13.141308885752,15.5782547422097,15.1114209851849,15.8656366240562,15.1897859588602,15.6914981790974,16.1534728649706,12.2556187498396,13.360984215974,12.8478403556307,13.2620948453702,12.2885777369927,12.6261653199045,14.3800551485449,14.8043831480326,14.3130956010274,13.2508905357233,14.2809157281856,13.9202597993283
"LOC408400",9.81217730551445,10.8788172846142,10.047123912114,10.2620948453702,10.9556499075284,10.8494051009478,10.4304525516655,9.98441845880114,9.75988818322183,10.4787696194758,9.8811139606751,10.7657004876511,9.92777796208234,9.5018371849023,9.73131903102506,9.38586240064146,9.9614496943982,9.97010589061218,10.0347989625773,10.3826240265749,10.5284541107648,9.53332973230583,10.5430318202552,10.3049216695817,9.95128471496697,10.7073591320809,9.40514146313634,9.7797193551434,9.75988818322183,9.84549005094438,10.0953970227926,10.2155329997457,10.2021238238305,10.1228279948077,10.3575520046181,10.3663222142458
"LOC113218982",8.45121111183233,7.67948009950545,8.59245703726808,8.40087943628218,8.21431912080077,8.17492568250068,7.467605550083,6.58496250072116,6.70043971814109,6.52356195605701,6.5077946401987,6.62935662007961,7.40087943628218,6.53915881110803,6.98868468677217,6.94251450533924,6.58496250072116,7.36632221424582,6.06608919045777,5.95419631038687,5.75488750216347,5.24792751344359,5.90689059560852,5.88264304936184,8.3264294871223,7.74146698640115,7.6724253419715,7.34872815423108,8.2045711442492,7.89481776330794,5.75488750216347,5.39231742277876,5.32192809488736,6.4594316186373,6.49185309632967,6.4093909361377
"LOC411991",8.90689059560852,9.18239435340453,8.94251450533924,9.16239132875691,9.16992500144231,8.61470984411521,9.211888294546,8.99717948093762,8.38801728534514,8.7944158663501,9.36850646150769,9.06339508128851,8.35755200461808,7.79441586635011,8.45121111183233,8.3037807481771,8.2336196767597,8.37503943134693,10.5755392468345,10.3253054550897,10.9744145898055,9.88569637333939,10.5107641679179,10.2082343583398,8.45121111183233,9.09275714091985,8.31741261376487,8.39231742277876,8.51175265376738,8.16490692667569,9.9901039638575,9.87958324961278,9.77478705960117,10.3652288492515,10.2934716488381,10.0834793273318
"LOC552766",5.85798099512757,5.58496250072116,5.64385618977472,5.6724253419715,6.04439411935845,5.61470984411521,6.08746284125034,5.97727992349992,5.7279204545632,6.22881869049588,5.97727992349992,6.16992500144231,5.49185309632967,5.4262647547021,5.64385618977472,5.83289001416474,6.32192809488736,6.10852445677817,4.08746284125034,5.20945336562895,5.08746284125034,4.75488750216347,4.8073549220576,5.6724253419715,4.95419631038687,5.39231742277876,4.70043971814109,5.55458885167764,5.4262647547021,5.04439411935845,7.64385618977472,8.35755200461808,8.29001884693262,7.2667865406949,8,7.78135971352466
"LOC408875",11.2538474849874,11.6031626795344,11.5386739530827,11.3303567169579,11.6622233053178,11.1867332891289,11.6829945836817,11.5745935273376,11.2419831496943,11.4262647547021,11.5717526435035,11.7414669864011,10.8336807486547,10.7099453802325,10.5612879451648,11.0593444608244,10.8431359111114,10.9061389961954,12.4665863377192,12.3717766443379,12.5418226214242,12.2618011071953,12.3801904667498,12.4223276239746,11.1947568544222,11.2784494582205,11.1598713367784,11.2732128098543,11.1692986957928,11.4283601727043,12.8109732200022,12.7444134105577,12.6181560477785,12.7328033943935,12.6363980488838,12.9756688735939
"LOC100577396",5.8073549220576,6,5,5.95419631038687,6.12928301694497,4.70043971814109,6.06608919045777,6.4757334309664,4.75488750216347,6.37503943134692,7.05528243550119,6.56985560833095,5.4594316186373,5.4262647547021,5.61470984411521,5.75488750216347,6.18982455888002,5.6724253419715,5.58496250072116,5.95419631038687,6.61470984411521,5.52356195605701,5.85798099512757,6.4262647547021,5.04439411935845,6.04439411935845,5.16992500144231,4.16992500144231,5.24792751344359,5.08746284125034,6.56985560833095,6.89481776330794,5.85798099512757,7.01122725542325,7.18982455888002,7.35755200461808
"LOC113219156",1,1.58496250072116,2,1.58496250072116,1,2.32192809488736,1.58496250072116,2,2,2.32192809488736,3,2.32192809488736,1,3.70043971814109,3.16992500144231,3.32192809488736,1.58496250072116,1,1,2.32192809488736,2.58496250072116,1.58496250072116,2.8073549220576,0,2.32192809488736,1,2,1.58496250072116,2,2.32192809488736,3.8073549220576,4.08746284125034,3.8073549220576,2.8073549220576,3.4594316186373,4.16992500144231
"LOC102655449",4.95419631038687,4.24792751344359,4.90689059560852,4.58496250072116,5.16992500144231,4.39231742277876,4.70043971814109,3.58496250072116,4.64385618977472,4.16992500144231,4.16992500144231,4.64385618977472,5.16992500144231,4.32192809488736,3.4594316186373,4.85798099512757,4.8073549220576,5.16992500144231,4.52356195605701,4.32192809488736,4.75488750216347,4.8073549220576,4,4.4594316186373,4.39231742277876,4.52356195605701,3.90689059560852,4,4,4.32192809488736,4.70043971814109,5.12928301694497,4.64385618977472,5.35755200461808,4.16992500144231,5.08746284125034
"LOC107964518",7.78135971352466,7.04439411935845,7.8703647195834,8.18487534290828,7.90086680798075,8.11894107272351,5.39231742277876,4.08746284125034,5.52356195605701,5.4262647547021,4.39231742277876,5.20945336562895,8.28540221886225,7.82654848729092,7.98299357469431,8.16992500144231,8.0389189892923,8.62205181945638,5.78135971352466,5.85798099512757,5.8073549220576,5.64385618977472,5.90689059560852,5.16992500144231,9.45738087907253,8.93369065495223,8.82654848729091,8.12412131182919,9.32867492732795,9.2644426002266,3,3.90689059560852,2.8073549220576,4.58496250072116,5.04439411935845,4.70043971814109
"LOC100578193",8.72451385311995,9.56605403817109,8.02236781302845,8.96578428466209,9.58496250072116,7.73470962022584,8.99435343685886,7.21916852046216,8.33091687811462,8.73470962022584,6.8703647195834,8.56985560833095,7.4093909361377,7.24792751344359,7.76155123244448,7.467605550083,7.57742882803575,8.14974711950468,4,5.20945336562895,4.39231742277876,3.32192809488736,3.32192809488736,3.16992500144231,6.4594316186373,8.65105169117893,7.70735913208088,8.4093909361377,7.8008998999203,6.06608919045777,3.58496250072116,3,2.8073549220576,3.32192809488736,3.58496250072116,3.16992500144231
"LOC102656190",9.41151098801207,9.2807707701306,8.59618975614441,9.31288295528435,9.24555270625568,8.68999797141945,9.54303182025524,8.30833903013941,8.31288295528435,9.08746284125034,7.876516946565,8.2807707701306,9.44086916761087,8.90388184573618,8.82972273508606,9.24792751344359,9.14210705730255,8.92184093707449,7.95419631038687,7.34872815423108,7.55458885167764,7.92481250360578,7.53915881110803,7.85798099512757,8.73470962022584,8.82017896241519,8.36632221424582,8.78135971352466,8.64385618977473,8.29462074889163,9.39446269461032,9.55074678538324,9.11894107272351,8.81378119121704,9.31061278165953,9.33315535031062
"LOC102654259",5.4262647547021,5.6724253419715,4.75488750216347,5.4594316186373,5.52356195605701,4.52356195605701,6.06608919045777,5.6724253419715,5.35755200461808,5.4262647547021,5.7279204545632,5.16992500144231,4.52356195605701,4.4594316186373,3.8073549220576,4.08746284125034,4.08746284125034,4,4.4594316186373,4.64385618977472,4,4.64385618977472,3.32192809488736,4.90689059560852,3.32192809488736,4.08746284125034,3.70043971814109,4,3.8073549220576,2.58496250072116,4.95419631038687,4.8073549220576,5.97727992349992,6.59991284218713,6.37503943134692,6.02236781302845
"LOC102656631",5.35755200461808,4.8073549220576,5.83289001416474,5.85798099512757,6.37503943134692,6.24792751344359,4.85798099512757,4.16992500144231,4.64385618977472,4.95419631038687,4.8073549220576,5.49185309632967,5.20945336562895,4.90689059560852,4.32192809488736,4.90689059560852,4.4594316186373,5.20945336562895,5.55458885167764,4.95419631038687,5.32192809488736,4.8073549220576,5.16992500144231,5.93073733756289,6.49185309632967,5.35755200461808,5.55458885167764,5.04439411935845,6.06608919045777,5.4594316186373,3.8073549220576,4,2.8073549220576,4.8073549220576,4.4594316186373,4.8073549220576
"LOC410639",7.09803208296053,8.99435343685886,8.95419631038687,8.2240016741981,8.65463602852797,9.78135971352466,7.61470984411521,9.5352753766208,7.32192809488736,7.38370429247405,9.67948009950545,7.3037807481771,9.91737207947684,9.51372759595244,8.85798099512757,8.99435343685886,8.21431912080077,8.99435343685886,6.6724253419715,5.8073549220576,6.18982455888002,6.49185309632967,5.97727992349992,6.32192809488736,8.5077946401987,9.07146236255662,8.01122725542325,8.38801728534514,7.7279204545632,8.22881869049588,9.75655632252409,8.97441458980553,10.0579917227592,9.54689445988764,9.08480838780436,9.87958324961278
"LOC726289",11.5483402876761,11.6434052771157,11.5381889320524,11.4863322527687,11.5087851620645,11.2485206049384,11.8864586957037,10.951284714967,11.0133226734254,10.6082548219779,10.7548875021635,10.5545888516776,11.2859801059282,11.0633950812885,11.0914353863236,10.8533095554037,11.1579784499454,11.1522848423066,11.0014081943928,10.8525295094042,10.4241662888181,10.2324209271761,10.2203783276952,10.2538474849874,11.2179576978641,11.6101020629997,10.9964734887332,10.4878400338231,10.9432473959016,10.713386514937,12.3171299263845,12.5658161071009,11.5617652636277,11.4863322527687,11.4136279290242,11.5264992391366
"LOC725627",7.83920378809694,9.38154295118458,9.33315535031062,8.58496250072116,9.1548181090521,9.56033283421244,7.81378119121704,9.87498134765377,7.48381577726426,7.7279204545632,9.96000193206808,7.10852445677817,9.7797193551434,9.4262647547021,8.70735913208088,8.7714894695006,8.89481776330794,9.05256805080415,8.13955135239879,6.4093909361377,6.02236781302845,7.48381577726426,6.78135971352466,6.94251450533924,9.19721669311005,9.14974711950468,8.31288295528435,8.76818432477693,8.55842071326866,9.12412131182919,6.68650052718322,6.88264304936184,6.97727992349992,7,6.35755200461808,6.7279204545632
"LOC113219073",4,4.16992500144231,3.58496250072116,4.24792751344359,4.32192809488736,4.39231742277876,3.58496250072116,4,3.16992500144231,3.8073549220576,3.4594316186373,3.8073549220576,3.90689059560852,4.8073549220576,4.08746284125034,4.75488750216347,5.39231742277876,5,5.39231742277876,3.90689059560852,3.8073549220576,4,3.70043971814109,4,3.90689059560852,4.08746284125034,4.24792751344359,3.90689059560852,4.32192809488736,4.4594316186373,4,5.64385618977472,4.95419631038687,4.75488750216347,5.52356195605701,5.61470984411521
"LOC102656653",2.58496250072116,2.8073549220576,3.58496250072116,3.8073549220576,3.70043971814109,2.32192809488736,1.58496250072116,1,1.58496250072116,2,2,2.32192809488736,3.70043971814109,2.32192809488736,3.16992500144231,3.16992500144231,3.16992500144231,3.16992500144231,2.8073549220576,2.32192809488736,2,2.8073549220576,2.58496250072116,2,3.32192809488736,4.08746284125034,3.4594316186373,4.16992500144231,4.24792751344359,4.24792751344359,1.58496250072116,2.32192809488736,1.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231
"LOC409602",4.95419631038687,6.52356195605701,6.6724253419715,5.49185309632967,5.8073549220576,6.04439411935845,5.04439411935845,5.16992500144231,5.24792751344359,4.58496250072116,4.75488750216347,5.6724253419715,7.3037807481771,6.62935662007961,6.37503943134692,7.13955135239879,7.05528243550119,6.97727992349992,8.39231742277876,7.79441586635011,7.69348695749933,8.16992500144231,7.85798099512757,7.56985560833095,6.85798099512757,5.78135971352466,6.02236781302845,5.78135971352466,5.83289001416474,7.17990909001493,7.84549005094437,7.8703647195834,8.20945336562895,7.66533591718518,8.05528243550119,8.07681559705083
"LOC411053",9.10328780841202,10.3663222142458,9.06877827798541,9.21431912080077,10.3761253892762,8.2240016741981,9.93369065495223,8.84862294042934,9.2045711442492,8.49984588708321,9.30149619498255,9.08214904135387,9.26209484537018,8.65105169117893,8.29001884693262,8.74146698640115,9.04984854945056,8.467605550083,9.01122725542325,9.36413465500805,8.66533591718518,7.79441586635011,8.48381577726426,8.49585502688717,7.60733031374961,9.01680828768655,7.14974711950468,7.66533591718518,8.15987133677839,7.65105169117893,9.7262181593322,9.73301532168596,9.97297978606629,9.58871463558226,9.27612440527424,9.51372759595244
"LOC411018",9.94251450533924,9.2667865406949,9.66711154207503,9.8811139606751,9.35535109642481,9.58871463558226,9.13699111208023,8.2336196767597,8.35755200461808,8.33539035469392,8.02790599656988,7.54689445988764,8.8008998999203,7.84549005094437,8.35314682549808,8.16992500144231,8.06608919045777,8.15987133677839,8.39231742277876,7.69348695749933,7.59245703726808,7.28540221886225,7.63662462054365,8.10328780841202,9.17492568250068,8.59991284218713,8.29920801838728,7.39231742277876,8.65463602852797,8.76155123244448,8.8610869059954,7.84549005094437,8.25738784269265,8.29001884693262,8.04439411935845,8.18487534290828
"LOC100578675",3.32192809488736,3.32192809488736,3.32192809488736,2.32192809488736,3.32192809488736,2.58496250072116,5.04439411935845,5,3.8073549220576,5.4262647547021,5.8073549220576,5.20945336562895,4.16992500144231,3.70043971814109,2.58496250072116,3.4594316186373,2.8073549220576,2.58496250072116,3.16992500144231,4,4.64385618977472,2.8073549220576,3.90689059560852,3.8073549220576,3.4594316186373,4.16992500144231,3.70043971814109,2.58496250072116,2.8073549220576,3.4594316186373,4,4.95419631038687,4.08746284125034,4.08746284125034,3.4594316186373,3.4594316186373
